parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-12 15:45:11	6	TCP	10.12.15.152	172.10.0.40	55785	3389	11	11	235	235	4	4
2015-09-12 15:45:37	6	TCP	10.12.15.152	172.10.0.40	47424	3389	0	0	256	156	4	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47436	3389	0	0	240	132	4	2
2015-09-12 15:45:38	1	OTHER	10.12.15.152	172.10.0.40	0	0	0	0	708	708	4	4
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47428	3389	0	0	256	156	4	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47426	3389	0	0	256	148	4	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47425	3389	0	0	256	156	4	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47441	80	0	0	148	108	2	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47429	3389	0	0	248	148	4	2
2015-09-12 15:45:38	6	TCP	10.12.15.152	172.10.0.40	47427	3389	0	0	248	156	4	2
