parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-15 07:51:01	6	TCP	10.138.235.111	172.30.0.4	60562	3389	0	0	58	54	1	1
2015-09-15 07:51:02	6	TCP	10.138.235.111	172.30.0.4	60563	3389	0	0	58	54	1	1
2015-09-15 07:51:03	6	TCP	10.138.235.111	172.30.0.4	60564	3389	0	0	58	54	1	1
2015-09-15 07:51:05	6	TCP	10.138.235.111	172.30.0.4	60565	3389	0	0	58	54	1	1
2015-09-15 07:51:06	6	TCP	10.138.235.111	172.30.0.4	60566	3389	0	0	58	54	1	1
2015-09-15 07:51:08	6	TCP	10.138.235.111	172.30.0.4	60567	3389	0	0	112	58	2	1
2015-09-15 07:51:09	6	TCP	10.138.235.111	172.30.0.4	60568	3389	0	0	58	54	1	1
2015-09-15 07:51:10	6	TCP	10.138.235.111	172.30.0.4	60569	3389	0	0	58	54	1	1
2015-09-15 07:51:12	6	TCP	10.138.235.111	172.30.0.4	60570	3389	0	0	58	54	1	1
2015-09-15 07:51:13	6	TCP	10.138.235.111	172.30.0.4	60571	3389	0	0	58	54	1	1
2015-09-15 07:51:15	6	TCP	10.138.235.111	172.30.0.4	60572	3389	0	0	58	54	1	1
2015-09-15 07:51:16	6	TCP	10.138.235.111	172.30.0.4	60573	3389	0	0	58	54	1	1
2015-09-15 07:51:17	6	TCP	10.138.235.111	172.30.0.4	60574	3389	0	0	58	54	1	1
2015-09-15 07:51:19	6	TCP	10.138.235.111	172.30.0.4	60575	3389	0	0	58	54	1	1
2015-09-15 07:51:20	6	TCP	10.138.235.111	172.30.0.4	60576	3389	0	0	58	54	1	1
2015-09-15 07:51:21	6	TCP	10.138.235.111	172.30.0.4	60577	3389	0	0	58	54	1	1
2015-09-15 07:51:23	6	TCP	10.138.235.111	172.30.0.4	60578	3389	0	0	58	54	1	1
2015-09-15 07:51:24	6	TCP	10.138.235.111	172.30.0.4	60579	3389	0	0	58	54	1	1
2015-09-15 07:51:26	6	TCP	10.138.235.111	172.30.0.4	60580	3389	0	0	58	54	1	1
2015-09-15 07:51:27	6	TCP	10.138.235.111	172.30.0.4	60581	3389	0	0	58	54	1	1
2015-09-15 07:51:28	6	TCP	10.138.235.111	172.30.0.4	60582	3389	0	0	58	54	1	1
2015-09-15 07:51:30	6	TCP	10.138.235.111	172.30.0.4	60583	3389	0	0	58	54	1	1
2015-09-15 07:51:33	6	TCP	10.138.235.111	172.30.0.4	57675	3389	0	0	186	162	3	3
2015-09-15 07:51:39	6	TCP	10.138.235.111	172.30.0.4	57674	80	18	4480	350	4812	6	6
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.4	60576	80	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.4	60578	80	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.4	60575	80	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.4	60574	80	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.4	60577	80	0	0	248	148	4	2
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.4	60586	80	0	0	240	132	4	2
2015-09-15 07:51:43	1	OTHER	10.138.235.111	172.30.0.4	0	0	0	0	708	708	4	4
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.4	60579	80	0	0	248	140	4	2
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.4	57688	80	155	1424	433	1648	5	4
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.4	57686	80	145	4480	477	4812	6	6
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.4	57687	80	145	4480	477	4812	6	6
