parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 11:21:00	6	TCP	10.138.235.111	172.10.0.9	61631	80	0	0	112	58	2	1
2015-09-14 11:21:01	6	TCP	10.138.235.111	172.10.0.9	61632	80	0	0	112	58	2	1
2015-09-14 11:21:02	6	TCP	10.138.235.111	172.10.0.9	61633	80	0	0	112	58	2	1
2015-09-14 11:21:04	6	TCP	10.138.235.111	172.10.0.9	61634	80	0	0	112	58	2	1
2015-09-14 11:21:05	6	TCP	10.138.235.111	172.10.0.9	61635	80	0	0	112	58	2	1
2015-09-14 11:21:07	6	TCP	10.138.235.111	172.10.0.9	61636	80	0	0	112	58	2	1
2015-09-14 11:21:08	6	TCP	10.138.235.111	172.10.0.9	61637	80	0	0	112	58	2	1
2015-09-14 11:21:09	6	TCP	10.138.235.111	172.10.0.9	61638	80	0	0	112	58	2	1
2015-09-14 11:21:11	6	TCP	10.138.235.111	172.10.0.9	61639	80	0	0	112	58	2	1
2015-09-14 11:21:12	6	TCP	10.138.235.111	172.10.0.9	61640	80	0	0	112	58	2	1
2015-09-14 11:21:14	6	TCP	172.10.0.9	10.138.235.111	80	61641	0	0	58	112	1	2
2015-09-14 11:21:15	6	TCP	10.138.235.111	172.10.0.9	61642	80	0	0	112	58	2	1
2015-09-14 11:21:16	6	TCP	10.138.235.111	172.10.0.9	61643	80	0	0	112	58	2	1
2015-09-14 11:21:18	6	TCP	10.138.235.111	172.10.0.9	61644	80	0	0	112	58	2	1
2015-09-14 11:21:19	6	TCP	10.138.235.111	172.10.0.9	61645	80	0	0	112	58	2	1
2015-09-14 11:21:21	6	TCP	10.138.235.111	172.10.0.9	61646	80	0	0	112	58	2	1
2015-09-14 11:21:22	6	TCP	10.138.235.111	172.10.0.9	61647	80	0	0	112	58	2	1
2015-09-14 11:21:23	6	TCP	10.138.235.111	172.10.0.9	61648	80	0	0	112	58	2	1
2015-09-14 11:21:25	6	TCP	10.138.235.111	172.10.0.9	61394	80	0	0	112	58	2	1
2015-09-14 11:21:26	6	TCP	10.138.235.111	172.10.0.9	61395	80	0	0	112	58	2	1
2015-09-14 11:21:28	6	TCP	10.138.235.111	172.10.0.9	61396	80	0	0	112	58	2	1
2015-09-14 11:21:29	6	TCP	10.138.235.111	172.10.0.9	61397	80	0	0	112	58	2	1
2015-09-14 11:21:30	6	TCP	10.138.235.111	172.10.0.9	61398	80	0	0	112	58	2	1
2015-09-14 11:21:32	6	TCP	10.138.235.111	172.10.0.9	61399	80	0	0	112	58	2	1
2015-09-14 11:21:33	6	TCP	10.138.235.111	172.10.0.9	61400	80	0	0	112	58	2	1
2015-09-14 11:21:35	6	TCP	10.138.235.111	172.10.0.9	61401	80	0	0	112	58	2	1
2015-09-14 11:21:36	6	TCP	10.138.235.111	172.10.0.9	61402	80	0	0	112	58	2	1
2015-09-14 11:21:37	6	TCP	10.138.235.111	172.10.0.9	61403	80	0	0	112	58	2	1
2015-09-14 11:21:39	6	TCP	10.138.235.111	172.10.0.9	61404	80	0	0	112	58	2	1
2015-09-14 11:21:40	6	TCP	10.138.235.111	172.10.0.9	61405	80	0	0	112	58	2	1
2015-09-14 11:21:42	6	TCP	10.138.235.111	172.10.0.9	61406	80	0	0	112	58	2	1
2015-09-14 11:21:43	6	TCP	10.138.235.111	172.10.0.9	61407	80	0	0	112	58	2	1
2015-09-14 11:21:44	6	TCP	10.138.235.111	172.10.0.9	61408	80	0	0	112	58	2	1
2015-09-14 11:21:46	6	TCP	10.138.235.111	172.10.0.9	61409	80	0	0	112	58	2	1
2015-09-14 11:21:47	6	TCP	10.138.235.111	172.10.0.9	61410	80	0	0	112	58	2	1
2015-09-14 11:21:49	6	TCP	10.138.235.111	172.10.0.9	61411	80	0	0	112	58	2	1
2015-09-14 11:21:50	6	TCP	10.138.235.111	172.10.0.9	61412	80	0	0	112	58	2	1
2015-09-14 11:21:51	6	TCP	10.138.235.111	172.10.0.9	61413	80	0	0	112	58	2	1
2015-09-14 11:21:53	6	TCP	10.138.235.111	172.10.0.9	61414	80	0	0	112	58	2	1
2015-09-14 11:21:54	6	TCP	10.138.235.111	172.10.0.9	61415	80	0	0	112	58	2	1
2015-09-14 11:21:56	6	TCP	10.138.235.111	172.10.0.9	61416	80	0	0	112	58	2	1
2015-09-14 11:21:57	6	TCP	10.138.235.111	172.10.0.9	61417	80	0	0	112	58	2	1
2015-09-14 11:21:58	6	TCP	10.138.235.111	172.10.0.9	61418	80	0	0	112	58	2	1
