parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37081	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37251	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36800	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37341	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37225	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37114	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37382	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36627	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36869	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36814	80	19	503	243	619	4	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36691	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36946	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36565	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37271	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37371	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36992	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36913	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36654	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36750	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37289	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36779	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37222	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36774	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37287	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36561	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37061	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36665	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36687	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36717	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37410	80	0	0	116	62	2	1
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36836	80	19	503	235	557	4	1
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36509	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37296	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36784	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36405	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37254	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37095	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37091	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36897	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37213	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36925	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37298	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37189	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36611	80	0	0	108	0	2	0
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36970	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36510	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37401	80	19	503	243	619	4	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36747	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37009	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37403	80	19	503	243	619	4	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37311	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37422	80	0	0	54	0	1	0
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37188	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37348	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36874	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37356	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36896	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37402	80	19	503	243	619	4	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36729	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36922	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	36426	80	19	503	297	619	5	2
2015-09-14 14:39:05	6	TCP	10.13.77.49	172.10.0.4	37365	80	19	503	297	619	5	2
