parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 16:36:05	6	TCP	10.6.6.7	172.30.0.2	41567	3389	0	0	58	0	1	0
2015-09-14 16:36:06	6	TCP	10.6.6.7	172.30.0.2	41568	3389	0	0	58	0	1	0
2015-09-14 16:36:07	6	TCP	10.6.6.7	172.30.0.2	41569	3389	0	0	58	0	1	0
2015-09-14 16:36:09	6	TCP	10.6.6.7	172.30.0.2	41570	3389	0	0	58	0	1	0
2015-09-14 16:36:10	6	TCP	10.6.6.7	172.30.0.2	41571	3389	0	0	58	0	1	0
2015-09-14 16:36:11	6	TCP	10.6.6.7	172.30.0.2	41572	3389	0	0	58	0	1	0
2015-09-14 16:36:14	6	TCP	10.6.6.7	172.30.0.2	41574	3389	0	0	58	0	1	0
2015-09-14 16:36:15	6	TCP	10.6.6.7	172.30.0.2	41575	3389	0	0	58	0	1	0
2015-09-14 16:36:17	6	TCP	10.6.6.7	172.30.0.2	41576	3389	0	0	58	0	1	0
2015-09-14 16:36:18	6	TCP	10.6.6.7	172.30.0.2	41577	3389	0	0	58	0	1	0
2015-09-14 16:36:19	6	TCP	10.6.6.7	172.30.0.2	41578	3389	0	0	58	0	1	0
2015-09-14 16:36:21	6	TCP	10.6.6.7	172.30.0.2	41579	3389	0	0	58	0	1	0
2015-09-14 16:36:22	6	TCP	10.6.6.7	172.30.0.2	41580	3389	0	0	58	0	1	0
2015-09-14 16:36:23	6	TCP	10.6.6.7	172.30.0.2	41581	3389	0	0	58	0	1	0
2015-09-14 16:36:24	6	TCP	10.6.6.7	172.30.0.2	41582	3389	0	0	58	0	1	0
2015-09-14 16:36:26	6	TCP	10.6.6.7	172.30.0.2	41583	3389	0	0	58	0	1	0
2015-09-14 16:36:27	6	TCP	10.6.6.7	172.30.0.2	41584	3389	0	0	58	0	1	0
2015-09-14 16:36:28	6	TCP	10.6.6.7	172.30.0.2	41585	3389	0	0	58	0	1	0
2015-09-14 16:36:30	6	TCP	10.6.6.7	172.30.0.2	41586	3389	0	0	58	0	1	0
2015-09-14 16:36:40	6	TCP	10.6.6.7	172.30.0.2	25388	3389	11	11	297	235	5	4
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41562	3389	0	0	260	128	4	2
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41566	3389	0	0	252	124	4	2
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41561	3389	0	0	260	128	4	2
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41563	3389	0	0	260	128	4	2
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41564	3389	0	0	306	186	5	3
2015-09-14 16:36:43	1	OTHER	10.6.6.7	172.30.0.2	0	0	0	0	708	708	4	4
2015-09-14 16:36:43	6	TCP	10.6.6.7	172.30.0.2	41565	3389	0	0	260	128	4	2
2015-09-14 16:36:44	6	TCP	10.6.6.7	172.30.0.2	41573	3389	0	0	190	108	3	2
