parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-15 07:51:01	6	TCP	10.138.235.111	172.30.0.2	60562	3389	0	0	58	54	1	1
2015-09-15 07:51:02	6	TCP	10.138.235.111	172.30.0.2	60563	3389	0	0	58	54	1	1
2015-09-15 07:51:03	6	TCP	10.138.235.111	172.30.0.2	60564	3389	0	0	58	54	1	1
2015-09-15 07:51:05	6	TCP	10.138.235.111	172.30.0.2	60565	3389	0	0	58	54	1	1
2015-09-15 07:51:06	6	TCP	10.138.235.111	172.30.0.2	60566	3389	0	0	58	54	1	1
2015-09-15 07:51:08	6	TCP	10.138.235.111	172.30.0.2	60567	3389	0	0	112	58	2	1
2015-09-15 07:51:09	6	TCP	10.138.235.111	172.30.0.2	60568	3389	0	0	58	54	1	1
2015-09-15 07:51:10	6	TCP	10.138.235.111	172.30.0.2	60569	3389	0	0	58	54	1	1
2015-09-15 07:51:12	6	TCP	10.138.235.111	172.30.0.2	60570	3389	0	0	58	54	1	1
2015-09-15 07:51:13	6	TCP	10.138.235.111	172.30.0.2	60571	3389	0	0	58	54	1	1
2015-09-15 07:51:15	6	TCP	10.138.235.111	172.30.0.2	60572	3389	0	0	58	54	1	1
2015-09-15 07:51:16	6	TCP	10.138.235.111	172.30.0.2	60573	3389	0	0	58	54	1	1
2015-09-15 07:51:26	6	TCP	10.138.235.111	172.30.0.2	60580	3389	0	0	58	54	1	1
2015-09-15 07:51:27	6	TCP	10.138.235.111	172.30.0.2	60581	3389	0	0	58	54	1	1
2015-09-15 07:51:28	6	TCP	10.138.235.111	172.30.0.2	60582	3389	0	0	58	54	1	1
2015-09-15 07:51:30	6	TCP	10.138.235.111	172.30.0.2	60583	3389	0	0	58	54	1	1
2015-09-15 07:51:31	6	TCP	10.138.235.111	172.30.0.2	60584	3389	0	0	58	54	1	1
2015-09-15 07:51:33	6	TCP	10.138.235.111	172.30.0.2	57671	3389	0	0	186	162	3	3
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.2	60577	3389	0	0	198	162	3	3
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.2	60578	3389	0	0	206	162	3	3
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.2	60575	3389	0	0	206	162	3	3
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.2	60574	3389	0	0	260	182	4	3
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.2	60576	3389	0	0	206	162	3	3
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.2	60579	3389	0	0	198	162	3	3
2015-09-15 07:51:43	1	OTHER	10.138.235.111	172.30.0.2	0	0	0	0	708	708	4	4
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.2	60586	3389	0	0	132	108	2	2
