parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 12:23:00	6	TCP	10.10.11.102	172.20.0.4	22599	80	19	503	243	619	4	2
2015-09-11 12:23:00	6	TCP	10.10.11.102	172.20.0.4	22600	80	19	503	243	619	4	2
2015-09-11 12:23:00	6	TCP	10.10.11.102	172.20.0.4	22601	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23106	80	19	503	189	619	3	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22882	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22889	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22886	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23076	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22892	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22893	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22884	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23083	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22894	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23079	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23082	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23085	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22887	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22888	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22891	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22890	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23081	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22881	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22883	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	23077	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22938	80	19	503	243	619	4	2
2015-09-11 12:23:01	6	TCP	10.10.11.102	172.20.0.4	22885	80	19	503	243	619	4	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21826	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21776	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21890	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22546	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21823	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20552	80	0	0	108	0	2	0
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21802	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20549	80	0	0	108	0	2	0
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21891	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22570	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	23098	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22566	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21829	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21849	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22913	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21828	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	23087	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22896	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21847	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20556	80	19	503	235	557	4	1
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21887	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22928	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21894	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21897	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22586	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21898	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21900	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20541	80	0	0	116	62	2	1
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20540	80	0	0	116	62	2	1
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	22591	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	20544	80	0	0	116	62	2	1
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	23226	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	23181	80	19	503	243	619	4	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	23178	80	19	503	243	619	4	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21875	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21870	80	19	503	297	619	5	2
2015-09-11 12:23:02	6	TCP	10.10.11.102	172.20.0.4	21866	80	19	503	297	619	5	2
