parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55282	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55137	80	19	503	359	673	6	3
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54335	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55126	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54640	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54289	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55175	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55483	80	19	0	243	116	4	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55441	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54434	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55350	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54769	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54768	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54380	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55007	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54753	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55285	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54656	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55113	80	19	0	297	62	5	1
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54924	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54679	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	54931	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55432	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55289	80	19	503	297	619	5	2
2015-09-11 11:59:00	6	TCP	10.12.14.15	172.10.0.4	55390	80	19	503	297	673	5	3
