parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:16:00	6	TCP	10.13.77.49	172.20.0.5	59295	3389	0	0	58	54	1	1
2015-09-14 15:16:01	6	TCP	10.13.77.49	172.20.0.5	59296	3389	0	0	58	54	1	1
2015-09-14 15:16:01	6	TCP	10.13.77.49	172.20.0.5	21435	80	18	340	296	510	5	3
2015-09-14 15:16:02	6	TCP	10.13.77.49	172.20.0.5	59297	3389	0	0	58	54	1	1
2015-09-14 15:16:02	6	TCP	10.13.77.49	172.20.0.5	21440	80	18	340	296	510	5	3
2015-09-14 15:16:04	6	TCP	10.13.77.49	172.20.0.5	59298	3389	0	0	58	54	1	1
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.5	46021	80	0	0	256	148	4	2
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.5	59299	3389	0	0	58	54	1	1
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.5	46022	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41181	80	0	0	248	140	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41176	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41179	80	0	0	248	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41177	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41180	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46026	80	0	0	248	140	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46033	80	0	0	240	132	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46023	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46024	80	0	0	248	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46038	3389	0	0	148	108	2	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	41178	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.5	46025	80	0	0	256	148	4	2
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.5	46032	80	0	0	496	280	8	4
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.5	59300	3389	0	0	58	54	1	1
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.5	41188	80	0	0	240	132	4	2
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21461	80	145	340	423	510	5	3
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	59301	3389	0	0	58	54	1	1
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21451	80	145	340	423	510	5	3
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21452	80	145	340	423	510	5	3
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21453	80	155	1401	433	1625	5	4
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21463	80	145	340	423	510	5	3
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.5	21462	80	155	1401	433	1625	5	4
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.5	59302	3389	0	0	58	54	1	1
2015-09-14 15:16:11	6	TCP	10.13.77.49	172.20.0.5	59303	3389	0	0	58	54	1	1
2015-09-14 15:16:12	6	TCP	10.13.77.49	172.20.0.5	59304	3389	0	0	58	54	1	1
2015-09-14 15:16:14	6	TCP	10.13.77.49	172.20.0.5	59305	3389	0	0	58	54	1	1
2015-09-14 15:16:15	6	TCP	10.13.77.49	172.20.0.5	59306	3389	0	0	58	54	1	1
2015-09-14 15:16:16	6	TCP	10.13.77.49	172.20.0.5	59307	3389	0	0	58	54	1	1
2015-09-14 15:16:18	6	TCP	10.13.77.49	172.20.0.5	59308	3389	0	0	58	54	1	1
2015-09-14 15:16:19	6	TCP	10.13.77.49	172.20.0.5	59309	3389	0	0	58	54	1	1
2015-09-14 15:16:21	6	TCP	10.13.77.49	172.20.0.5	59310	3389	0	0	58	54	1	1
2015-09-14 15:16:29	6	TCP	10.13.77.49	172.20.0.5	21473	80	18	340	296	510	5	3
2015-09-14 15:16:34	1	OTHER	10.13.77.49	172.20.0.5	0	0	0	0	2832	2832	16	16
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59251	80	0	0	256	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59255	80	0	0	248	140	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59253	80	0	0	248	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59252	80	0	0	256	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59254	80	0	0	256	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.5	59250	80	0	0	256	148	4	2
2015-09-14 15:16:35	6	TCP	10.13.77.49	172.20.0.5	59262	80	0	0	240	132	4	2
2015-09-14 15:16:35	6	TCP	10.13.77.49	172.20.0.5	59267	3389	0	0	260	182	4	3
2015-09-14 15:16:36	6	TCP	10.13.77.49	172.20.0.5	21484	80	145	340	423	510	5	3
2015-09-14 15:16:36	6	TCP	10.13.77.49	172.20.0.5	21483	80	155	1401	433	1625	5	4
2015-09-14 15:16:36	6	TCP	10.13.77.49	172.20.0.5	21482	80	145	340	423	510	5	3
