parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 11:38:01	6	TCP	10.12.15.152	172.30.0.6	60981	80	0	0	112	58	2	1
2015-09-11 11:38:02	6	TCP	10.12.15.152	172.30.0.6	60982	80	0	0	112	58	2	1
2015-09-11 11:38:04	6	TCP	10.12.15.152	172.30.0.6	60983	80	0	0	112	58	2	1
2015-09-11 11:38:05	6	TCP	10.12.15.152	172.30.0.6	60984	80	0	0	112	58	2	1
2015-09-11 11:38:06	6	TCP	10.12.15.152	172.30.0.6	60985	80	0	0	112	58	2	1
2015-09-11 11:38:08	6	TCP	10.12.15.152	172.30.0.6	60986	80	0	0	112	58	2	1
2015-09-11 11:38:09	6	TCP	10.12.15.152	172.30.0.6	60987	80	0	0	112	58	2	1
2015-09-11 11:38:11	6	TCP	172.30.0.6	10.12.15.152	80	60988	0	0	58	112	1	2
2015-09-11 11:38:12	6	TCP	10.12.15.152	172.30.0.6	60989	80	0	0	112	58	2	1
2015-09-11 11:38:13	6	TCP	10.12.15.152	172.30.0.6	60990	80	0	0	112	58	2	1
2015-09-11 11:38:15	6	TCP	10.12.15.152	172.30.0.6	60991	80	0	0	112	58	2	1
2015-09-11 11:38:16	6	TCP	10.12.15.152	172.30.0.6	60992	80	0	0	112	58	2	1
2015-09-11 11:38:18	6	TCP	10.12.15.152	172.30.0.6	60993	80	0	0	112	58	2	1
2015-09-11 11:38:19	6	TCP	10.12.15.152	172.30.0.6	60994	80	0	0	112	58	2	1
2015-09-11 11:38:20	6	TCP	10.12.15.152	172.30.0.6	60995	80	0	0	112	58	2	1
2015-09-11 11:38:22	6	TCP	10.12.15.152	172.30.0.6	60996	80	0	0	112	58	2	1
2015-09-11 11:38:23	6	TCP	10.12.15.152	172.30.0.6	60997	80	0	0	112	58	2	1
2015-09-11 11:38:25	6	TCP	10.12.15.152	172.30.0.6	60998	80	0	0	112	58	2	1
2015-09-11 11:38:26	6	TCP	10.12.15.152	172.30.0.6	60999	80	0	0	112	58	2	1
2015-09-11 11:38:27	6	TCP	10.12.15.152	172.30.0.6	61000	80	0	0	112	58	2	1
2015-09-11 11:38:29	6	TCP	10.12.15.152	172.30.0.6	61001	80	0	0	112	58	2	1
2015-09-11 11:38:30	6	TCP	10.12.15.152	172.30.0.6	61002	80	0	0	112	58	2	1
2015-09-11 11:38:32	6	TCP	10.12.15.152	172.30.0.6	61003	80	0	0	112	58	2	1
2015-09-11 11:38:33	6	TCP	10.12.15.152	172.30.0.6	61004	80	0	0	112	58	2	1
2015-09-11 11:38:34	6	TCP	10.12.15.152	172.30.0.6	61005	80	0	0	112	58	2	1
2015-09-11 11:38:36	6	TCP	10.12.15.152	172.30.0.6	61006	80	0	0	112	58	2	1
2015-09-11 11:38:37	6	TCP	10.12.15.152	172.30.0.6	61007	80	0	0	112	58	2	1
2015-09-11 11:38:39	6	TCP	10.12.15.152	172.30.0.6	61008	80	0	0	112	58	2	1
2015-09-11 11:38:40	6	TCP	10.12.15.152	172.30.0.6	61009	80	0	0	112	58	2	1
2015-09-11 11:38:41	6	TCP	10.12.15.152	172.30.0.6	61010	80	0	0	112	58	2	1
2015-09-11 11:38:43	6	TCP	10.12.15.152	172.30.0.6	61011	80	0	0	112	58	2	1
2015-09-11 11:38:44	6	TCP	10.12.15.152	172.30.0.6	61012	80	0	0	112	58	2	1
2015-09-11 11:38:46	6	TCP	10.12.15.152	172.30.0.6	61013	80	0	0	112	58	2	1
2015-09-11 11:38:47	6	TCP	10.12.15.152	172.30.0.6	61014	80	0	0	112	58	2	1
2015-09-11 11:38:49	6	TCP	10.12.15.152	172.30.0.6	61015	80	0	0	112	58	2	1
2015-09-11 11:38:50	6	TCP	10.12.15.152	172.30.0.6	61016	80	0	0	112	58	2	1
2015-09-11 11:38:51	6	TCP	10.12.15.152	172.30.0.6	61017	80	0	0	112	58	2	1
2015-09-11 11:38:53	6	TCP	10.12.15.152	172.30.0.6	61018	80	0	0	112	58	2	1
2015-09-11 11:38:54	6	TCP	10.12.15.152	172.30.0.6	61019	80	0	0	112	58	2	1
2015-09-11 11:38:56	6	TCP	10.12.15.152	172.30.0.6	61020	80	0	0	112	58	2	1
2015-09-11 11:38:57	6	TCP	10.12.15.152	172.30.0.6	61021	80	0	0	112	58	2	1
2015-09-11 11:38:58	6	TCP	10.12.15.152	172.30.0.6	61022	80	0	0	112	58	2	1
