parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:16:00	6	TCP	10.13.77.49	172.20.0.15	59292	3389	0	0	58	54	1	1
2015-09-14 15:16:01	6	TCP	10.13.77.49	172.20.0.15	21436	80	18	7130	404	7570	7	8
2015-09-14 15:16:01	6	TCP	10.13.77.49	172.20.0.15	59293	3389	0	0	58	54	1	1
2015-09-14 15:16:02	6	TCP	10.13.77.49	172.20.0.15	21442	80	18	7130	296	7516	5	7
2015-09-14 15:16:02	6	TCP	10.13.77.49	172.20.0.15	59294	3389	0	0	58	54	1	1
2015-09-14 15:16:04	6	TCP	10.13.77.49	172.20.0.15	59295	3389	0	0	58	54	1	1
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.15	46021	80	0	0	256	148	4	2
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.15	59296	3389	0	0	58	54	1	1
2015-09-14 15:16:05	6	TCP	10.13.77.49	172.20.0.15	46022	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46038	3389	0	0	148	108	2	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41176	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41180	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46024	80	0	0	248	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46023	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41181	80	0	0	248	140	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46026	80	0	0	248	140	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41177	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41179	80	0	0	248	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46033	80	0	0	240	132	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	41178	80	0	0	256	148	4	2
2015-09-14 15:16:06	6	TCP	10.13.77.49	172.20.0.15	46025	80	0	0	256	148	4	2
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.15	46031	80	0	0	512	296	8	4
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.15	41188	80	0	0	240	132	4	2
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.15	46032	80	0	0	496	280	8	4
2015-09-14 15:16:07	6	TCP	10.13.77.49	172.20.0.15	59297	3389	0	0	58	54	1	1
2015-09-14 15:16:08	6	TCP	10.13.77.49	172.20.0.15	59298	3389	0	0	58	54	1	1
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	59299	3389	0	0	58	54	1	1
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21464	80	146	7130	532	7570	7	8
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21467	80	146	7130	532	7570	7	8
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21469	80	156	1401	434	1625	5	4
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21465	80	156	1401	434	1625	5	4
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21466	80	146	7130	532	7570	7	8
2015-09-14 15:16:09	6	TCP	10.13.77.49	172.20.0.15	21468	80	146	7130	532	7570	7	8
2015-09-14 15:16:11	6	TCP	10.13.77.49	172.20.0.15	59300	3389	0	0	58	54	1	1
2015-09-14 15:16:12	6	TCP	10.13.77.49	172.20.0.15	59301	3389	0	0	58	54	1	1
2015-09-14 15:16:14	6	TCP	10.13.77.49	172.20.0.15	59302	3389	0	0	58	54	1	1
2015-09-14 15:16:15	6	TCP	10.13.77.49	172.20.0.15	59303	3389	0	0	58	54	1	1
2015-09-14 15:16:16	6	TCP	10.13.77.49	172.20.0.15	59304	3389	0	0	58	54	1	1
2015-09-14 15:16:18	6	TCP	10.13.77.49	172.20.0.15	59305	3389	0	0	58	54	1	1
2015-09-14 15:16:19	6	TCP	10.13.77.49	172.20.0.15	59306	3389	0	0	58	54	1	1
2015-09-14 15:16:21	6	TCP	10.13.77.49	172.20.0.15	59307	3389	0	0	58	54	1	1
2015-09-14 15:16:29	6	TCP	10.13.77.49	172.20.0.15	21474	80	18	7130	404	7570	7	8
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59252	80	0	0	256	148	4	2
2015-09-14 15:16:34	1	OTHER	10.13.77.49	172.20.0.15	0	0	0	0	2832	2832	16	16
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59250	80	0	0	256	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59253	80	0	0	248	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59254	80	0	0	256	148	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59255	80	0	0	248	140	4	2
2015-09-14 15:16:34	6	TCP	10.13.77.49	172.20.0.15	59251	80	0	0	256	148	4	2
2015-09-14 15:16:35	6	TCP	10.13.77.49	172.20.0.15	59262	80	0	0	240	132	4	2
2015-09-14 15:16:35	6	TCP	10.13.77.49	172.20.0.15	59267	3389	0	0	260	182	4	3
2015-09-14 15:16:37	6	TCP	10.13.77.49	172.20.0.15	21486	80	146	7130	532	7570	7	8
2015-09-14 15:16:37	6	TCP	10.13.77.49	172.20.0.15	21487	80	156	1401	434	1625	5	4
2015-09-14 15:16:37	6	TCP	10.13.77.49	172.20.0.15	21485	80	146	7130	532	7570	7	8
