parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14447	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14428	80	19	503	181	557	3	1
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59682	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59679	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14429	80	19	503	181	557	3	1
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14431	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14448	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59678	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14426	80	19	503	181	557	3	1
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59825	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14430	80	19	503	181	557	3	1
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14435	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59820	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14501	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14424	80	0	0	116	62	2	1
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14434	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14432	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14427	80	19	503	181	557	3	1
2015-09-14 15:01:00	6	TCP	172.30.0.4	10.138.235.111	80	59819	0	0	54	0	1	0
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14433	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14425	80	0	0	116	62	2	1
2015-09-14 15:01:00	6	TCP	10.138.235.111	172.30.0.4	14423	80	0	0	116	62	2	1
2015-09-14 15:01:01	6	TCP	10.138.235.111	172.30.0.4	14682	80	0	0	62	62	1	1
2015-09-14 15:01:01	6	TCP	10.138.235.111	172.30.0.4	14678	80	0	0	62	62	1	1
2015-09-14 15:01:01	6	TCP	10.138.235.111	172.30.0.4	14679	80	0	0	62	62	1	1
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14685	80	0	0	54	0	1	0
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14684	80	0	0	54	0	1	0
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14688	80	19	503	127	557	2	1
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14689	80	0	0	54	0	1	0
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14687	80	0	0	54	0	1	0
2015-09-14 15:01:02	6	TCP	10.138.235.111	172.30.0.4	14691	80	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60356	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60347	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60333	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60325	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60308	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60352	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60342	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60353	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60302	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60289	0	0	54	0	1	0
2015-09-14 15:01:04	6	TCP	172.30.0.4	10.138.235.111	80	60339	0	0	54	0	1	0
