parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23714	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23426	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23837	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23838	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23841	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23865	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23877	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23610	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23880	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23616	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23701	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23896	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23704	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23845	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23713	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23835	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23482	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23843	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23866	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23432	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23439	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23846	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23440	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23441	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23484	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23611	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23435	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23888	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23430	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23697	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23615	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23853	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23434	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23854	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23444	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23883	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23871	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23881	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23486	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23618	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23637	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23743	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23885	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23488	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23857	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23855	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23613	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23745	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23863	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23438	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23437	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23617	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23433	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23879	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23844	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23431	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23425	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23485	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23699	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23868	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23882	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23876	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23872	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23840	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23858	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23780	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23429	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23608	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23870	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23747	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23487	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23884	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23413	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23875	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23878	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23483	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23859	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23481	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23836	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23860	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23856	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23638	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23445	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23639	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23636	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23428	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23873	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23839	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23874	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23700	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23447	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23614	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23862	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23864	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23783	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	10.70.68.127	172.30.0.4	23869	80	19	503	297	673	5	3
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23609	0	0	54	0	1	0
2015-09-14 15:10:00	6	TCP	172.30.0.4	10.70.68.127	80	23443	0	0	54	0	1	0
