parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-13 10:34:00	6	TCP	10.17.15.10	172.10.0.40	40771	80	0	0	58	54	1	1
2015-09-13 10:34:02	6	TCP	10.17.15.10	172.10.0.40	40772	80	0	0	58	54	1	1
2015-09-13 10:34:03	6	TCP	10.17.15.10	172.10.0.40	40773	80	0	0	58	54	1	1
2015-09-13 10:34:05	6	TCP	10.17.15.10	172.10.0.40	40774	80	0	0	58	54	1	1
2015-09-13 10:34:06	6	TCP	10.17.15.10	172.10.0.40	40775	80	0	0	58	54	1	1
2015-09-13 10:34:07	6	TCP	10.17.15.10	172.10.0.40	40776	80	0	0	58	54	1	1
2015-09-13 10:34:09	6	TCP	10.17.15.10	172.10.0.40	40777	80	0	0	58	54	1	1
2015-09-13 10:34:10	6	TCP	10.17.15.10	172.10.0.40	40778	80	0	0	58	54	1	1
2015-09-13 10:34:12	6	TCP	10.17.15.10	172.10.0.40	40779	80	0	0	58	54	1	1
2015-09-13 10:34:13	6	TCP	10.17.15.10	172.10.0.40	40780	80	0	0	58	54	1	1
2015-09-13 10:34:14	6	TCP	10.17.15.10	172.10.0.40	40781	80	0	0	58	54	1	1
2015-09-13 10:34:16	6	TCP	10.17.15.10	172.10.0.40	40782	80	0	0	58	54	1	1
2015-09-13 10:34:20	6	TCP	10.17.15.10	172.10.0.40	40783	80	0	0	58	54	1	1
2015-09-13 10:34:29	6	TCP	10.17.15.10	172.10.0.40	26374	3389	11	11	235	235	4	4
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40802	3389	0	0	248	148	4	2
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40801	3389	0	0	256	156	4	2
2015-09-13 10:34:57	1	OTHER	10.17.15.10	172.10.0.40	0	0	0	0	708	708	4	4
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40800	3389	0	0	248	156	4	2
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40798	3389	0	0	256	156	4	2
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40799	3389	0	0	256	148	4	2
2015-09-13 10:34:57	6	TCP	10.17.15.10	172.10.0.40	40797	3389	0	0	256	156	4	2
2015-09-13 10:34:58	6	TCP	10.17.15.10	172.10.0.40	40809	3389	0	0	240	132	4	2
2015-09-13 10:34:58	6	TCP	10.17.15.10	172.10.0.40	40814	80	0	0	148	108	2	2
