parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35217	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35285	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35267	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35282	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35209	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35206	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35265	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35266	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35196	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35325	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35310	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35262	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35311	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35279	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35216	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35264	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35273	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35275	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35307	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35257	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35256	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35283	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35326	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35215	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35276	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35258	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35195	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35335	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35271	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35281	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35260	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35284	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35214	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35263	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35203	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35268	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35280	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35309	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35210	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35332	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35269	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35272	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35259	80	19	503	297	673	5	3
2015-09-11 11:59:00	6	TCP	10.38.217.48	172.10.0.4	35212	80	19	503	297	673	5	3
