parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-15 07:51:01	6	TCP	10.138.235.111	172.30.0.3	60562	80	0	0	112	58	2	1
2015-09-15 07:51:02	6	TCP	10.138.235.111	172.30.0.3	60563	80	0	0	112	58	2	1
2015-09-15 07:51:04	6	TCP	10.138.235.111	172.30.0.3	60564	80	0	0	112	58	2	1
2015-09-15 07:51:05	6	TCP	10.138.235.111	172.30.0.3	60565	80	0	0	112	58	2	1
2015-09-15 07:51:06	6	TCP	10.138.235.111	172.30.0.3	60566	80	0	0	112	58	2	1
2015-09-15 07:51:08	6	TCP	10.138.235.111	172.30.0.3	60567	80	0	0	112	58	2	1
2015-09-15 07:51:09	6	TCP	10.138.235.111	172.30.0.3	60568	80	0	0	112	58	2	1
2015-09-15 07:51:11	6	TCP	10.138.235.111	172.30.0.3	60569	80	0	0	112	58	2	1
2015-09-15 07:51:12	6	TCP	10.138.235.111	172.30.0.3	60570	80	0	0	112	58	2	1
2015-09-15 07:51:13	6	TCP	10.138.235.111	172.30.0.3	60571	80	0	0	112	58	2	1
2015-09-15 07:51:15	6	TCP	10.138.235.111	172.30.0.3	60572	80	0	0	112	58	2	1
2015-09-15 07:51:16	6	TCP	10.138.235.111	172.30.0.3	60573	80	0	0	112	58	2	1
2015-09-15 07:51:18	6	TCP	10.138.235.111	172.30.0.3	60574	80	0	0	112	58	2	1
2015-09-15 07:51:19	6	TCP	10.138.235.111	172.30.0.3	60575	80	0	0	112	58	2	1
2015-09-15 07:51:20	6	TCP	10.138.235.111	172.30.0.3	60576	80	0	0	112	58	2	1
2015-09-15 07:51:22	6	TCP	10.138.235.111	172.30.0.3	60577	80	0	0	112	58	2	1
2015-09-15 07:51:23	6	TCP	10.138.235.111	172.30.0.3	60578	80	0	0	112	58	2	1
2015-09-15 07:51:25	6	TCP	10.138.235.111	172.30.0.3	60579	80	0	0	112	58	2	1
2015-09-15 07:51:26	6	TCP	10.138.235.111	172.30.0.3	60580	80	0	0	112	58	2	1
2015-09-15 07:51:27	6	TCP	10.138.235.111	172.30.0.3	60581	80	0	0	112	58	2	1
2015-09-15 07:51:29	6	TCP	10.138.235.111	172.30.0.3	60582	80	0	0	112	58	2	1
2015-09-15 07:51:30	6	TCP	10.138.235.111	172.30.0.3	60583	80	0	0	112	58	2	1
2015-09-15 07:51:32	6	TCP	10.138.235.111	172.30.0.3	60584	80	0	0	112	58	2	1
2015-09-15 07:51:32	6	TCP	10.138.235.111	172.30.0.3	57672	25	0	94	224	318	4	4
2015-09-15 07:51:39	6	TCP	10.138.235.111	172.30.0.3	57673	80	18	1412	296	1636	5	4
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.3	60577	25	0	0	248	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.3	60576	25	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.3	60575	25	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.3	60578	25	0	0	256	148	4	2
2015-09-15 07:51:42	6	TCP	10.138.235.111	172.30.0.3	60574	25	0	0	256	148	4	2
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.3	60586	25	0	0	240	132	4	2
2015-09-15 07:51:43	6	TCP	10.138.235.111	172.30.0.3	60579	25	0	0	248	140	4	2
2015-09-15 07:51:43	1	OTHER	10.138.235.111	172.30.0.3	0	0	0	0	708	708	4	4
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.3	57684	80	145	1412	423	1636	5	4
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.3	57683	80	145	1412	423	1636	5	4
2015-09-15 07:51:44	6	TCP	10.138.235.111	172.30.0.3	57685	80	155	1412	433	1636	5	4
2015-09-15 07:51:49	6	TCP	10.138.235.111	172.30.0.3	57682	25	24	462	356	848	6	7
