parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59215	80	0	0	54	0	1	0
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57531	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59056	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	64363	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57623	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59053	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	58535	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57501	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59048	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59049	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	64412	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57644	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	58536	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	58915	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	64392	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	64369	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57633	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59059	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	57621	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	59144	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	65488	80	19	503	297	619	5	2
2015-09-11 12:57:00	6	TCP	10.200.20.2	172.30.0.4	64376	80	19	503	297	619	5	2
