parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-13 06:01:00	6	TCP	10.17.15.10	172.10.0.9	40680	80	0	0	112	58	2	1
2015-09-13 06:01:02	6	TCP	10.17.15.10	172.10.0.9	40681	80	0	0	112	58	2	1
2015-09-13 06:01:03	6	TCP	10.17.15.10	172.10.0.9	40682	80	0	0	112	58	2	1
2015-09-13 06:01:05	6	TCP	10.17.15.10	172.10.0.9	40683	80	0	0	112	58	2	1
2015-09-13 06:01:06	6	TCP	10.17.15.10	172.10.0.9	40684	80	0	0	112	58	2	1
2015-09-13 06:01:07	6	TCP	10.17.15.10	172.10.0.9	40685	80	0	0	112	58	2	1
2015-09-13 06:01:09	6	TCP	10.17.15.10	172.10.0.9	40686	80	0	0	112	58	2	1
2015-09-13 06:01:10	6	TCP	10.17.15.10	172.10.0.9	40687	80	0	0	112	58	2	1
2015-09-13 06:01:12	6	TCP	10.17.15.10	172.10.0.9	40688	80	0	0	112	58	2	1
2015-09-13 06:01:13	6	TCP	10.17.15.10	172.10.0.9	40689	80	0	0	112	58	2	1
2015-09-13 06:01:14	6	TCP	10.17.15.10	172.10.0.9	40690	80	0	0	112	58	2	1
2015-09-13 06:01:16	6	TCP	10.17.15.10	172.10.0.9	40691	80	0	0	112	58	2	1
2015-09-13 06:01:17	6	TCP	10.17.15.10	172.10.0.9	40692	80	0	0	112	58	2	1
2015-09-13 06:01:19	6	TCP	10.17.15.10	172.10.0.9	40693	80	0	0	112	58	2	1
2015-09-13 06:01:20	6	TCP	10.17.15.10	172.10.0.9	40694	80	0	0	112	58	2	1
2015-09-13 06:01:21	6	TCP	10.17.15.10	172.10.0.9	40695	80	0	0	112	58	2	1
2015-09-13 06:01:23	6	TCP	10.17.15.10	172.10.0.9	40696	80	0	0	112	58	2	1
2015-09-13 06:01:24	6	TCP	10.17.15.10	172.10.0.9	40697	80	0	0	112	58	2	1
2015-09-13 06:01:26	6	TCP	10.17.15.10	172.10.0.9	40698	80	0	0	112	58	2	1
2015-09-13 06:01:27	6	TCP	10.17.15.10	172.10.0.9	40699	80	0	0	112	58	2	1
2015-09-13 06:01:28	6	TCP	10.17.15.10	172.10.0.9	40700	80	0	0	112	58	2	1
2015-09-13 06:01:30	6	TCP	10.17.15.10	172.10.0.9	40701	80	0	0	112	58	2	1
2015-09-13 06:01:31	6	TCP	10.17.15.10	172.10.0.9	40702	80	0	0	112	58	2	1
2015-09-13 06:01:33	6	TCP	10.17.15.10	172.10.0.9	40703	80	0	0	112	58	2	1
2015-09-13 06:01:34	6	TCP	10.17.15.10	172.10.0.9	40704	80	0	0	112	58	2	1
2015-09-13 06:01:35	6	TCP	10.17.15.10	172.10.0.9	40705	80	0	0	112	58	2	1
2015-09-13 06:01:37	6	TCP	10.17.15.10	172.10.0.9	40706	80	0	0	112	58	2	1
2015-09-13 06:01:38	6	TCP	10.17.15.10	172.10.0.9	40707	80	0	0	112	58	2	1
2015-09-13 06:01:40	6	TCP	10.17.15.10	172.10.0.9	40708	80	0	0	112	58	2	1
2015-09-13 06:01:41	6	TCP	10.17.15.10	172.10.0.9	40709	80	0	0	112	58	2	1
2015-09-13 06:01:42	6	TCP	10.17.15.10	172.10.0.9	40710	80	0	0	112	58	2	1
2015-09-13 06:01:44	6	TCP	10.17.15.10	172.10.0.9	40711	80	0	0	112	58	2	1
2015-09-13 06:01:45	6	TCP	10.17.15.10	172.10.0.9	40712	80	0	0	112	58	2	1
2015-09-13 06:01:47	6	TCP	10.17.15.10	172.10.0.9	40713	80	0	0	112	58	2	1
2015-09-13 06:01:48	6	TCP	10.17.15.10	172.10.0.9	40714	80	0	0	112	58	2	1
2015-09-13 06:01:49	6	TCP	10.17.15.10	172.10.0.9	40715	80	0	0	112	58	2	1
2015-09-13 06:01:51	6	TCP	10.17.15.10	172.10.0.9	40716	80	0	0	112	58	2	1
2015-09-13 06:01:52	6	TCP	10.17.15.10	172.10.0.9	40717	80	0	0	112	58	2	1
2015-09-13 06:01:54	6	TCP	10.17.15.10	172.10.0.9	40718	80	0	0	112	58	2	1
2015-09-13 06:01:55	6	TCP	172.10.0.9	10.17.15.10	80	40719	0	0	58	112	1	2
2015-09-13 06:01:57	6	TCP	10.17.15.10	172.10.0.9	40720	80	0	0	112	58	2	1
2015-09-13 06:01:58	6	TCP	10.17.15.10	172.10.0.9	40721	80	0	0	112	58	2	1
2015-09-13 06:01:59	6	TCP	10.17.15.10	172.10.0.9	40722	80	0	0	112	58	2	1
