parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:36:01	6	TCP	10.13.77.49	172.10.0.40	35636	80	0	0	58	54	1	1
2015-09-14 15:36:02	6	TCP	10.13.77.49	172.10.0.40	35637	80	0	0	58	54	1	1
2015-09-14 15:36:03	6	TCP	10.13.77.49	172.10.0.40	35638	80	0	0	58	54	1	1
2015-09-14 15:36:13	6	TCP	10.13.77.49	172.10.0.40	21525	3389	11	11	235	235	4	4
2015-09-14 15:36:17	6	TCP	10.13.77.49	172.10.0.40	35812	3389	0	0	256	156	4	2
2015-09-14 15:36:17	6	TCP	10.13.77.49	172.10.0.40	35811	3389	0	0	256	156	4	2
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35813	3389	0	0	256	148	4	2
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35814	3389	0	0	248	156	4	2
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35815	3389	0	0	256	156	4	2
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35823	3389	0	0	240	132	4	2
2015-09-14 15:36:18	1	OTHER	10.13.77.49	172.10.0.40	0	0	0	0	708	708	4	4
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35828	80	0	0	206	162	3	3
2015-09-14 15:36:18	6	TCP	10.13.77.49	172.10.0.40	35816	3389	0	0	248	148	4	2
