parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45328	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45329	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45336	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45341	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45349	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45556	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45331	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45332	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45337	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22182	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45334	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45333	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45325	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45350	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45557	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22180	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22185	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22167	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45335	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45559	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45327	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22166	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22186	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45339	80	19	503	181	557	3	1
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22179	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45558	80	19	503	243	619	4	2
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45326	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45330	80	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	172.20.0.15	10.138.214.18	80	22181	0	0	54	0	1	0
2015-09-14 15:02:00	6	TCP	10.138.214.18	172.20.0.15	45340	80	19	503	181	557	3	1
2015-09-14 15:02:01	6	TCP	172.20.0.15	10.138.214.18	80	22306	0	0	54	0	1	0
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45730	80	19	503	243	619	4	2
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45737	80	19	503	243	619	4	2
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45731	80	19	503	243	619	4	2
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45722	80	19	503	243	619	4	2
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45723	80	19	503	243	619	4	2
2015-09-14 15:02:01	6	TCP	10.138.214.18	172.20.0.15	45727	80	19	503	243	619	4	2
