parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 17:04:05	6	TCP	10.13.77.49	172.10.0.2	46941	3389	0	0	148	0	2	0
2015-09-14 17:04:05	6	TCP	10.13.77.49	172.10.0.2	46940	3389	0	0	202	74	3	1
2015-09-14 17:04:06	6	TCP	10.13.77.49	172.10.0.2	46945	3389	0	0	140	0	2	0
2015-09-14 17:04:06	6	TCP	10.13.77.49	172.10.0.2	46944	3389	0	0	148	0	2	0
2015-09-14 17:04:06	6	TCP	10.13.77.49	172.10.0.2	46942	3389	0	0	148	0	2	0
2015-09-14 17:04:06	6	TCP	10.13.77.49	172.10.0.2	46943	3389	0	0	140	0	2	0
2015-09-14 17:04:06	1	OTHER	10.13.77.49	172.10.0.2	0	0	0	0	708	708	4	4
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46948	3389	0	0	592	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46947	3389	0	0	592	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46951	3389	0	0	560	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46950	3389	0	0	592	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46949	3389	0	0	560	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46952	3389	0	0	528	0	8	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46953	3389	0	0	296	0	4	0
2015-09-14 17:04:08	6	TCP	10.13.77.49	172.10.0.2	46946	3389	0	0	296	0	4	0
