parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 17:06:01	6	TCP	10.138.235.111	172.20.0.2	52197	3389	0	0	58	0	1	0
2015-09-14 17:06:02	6	TCP	10.138.235.111	172.20.0.2	52198	3389	0	0	58	0	1	0
2015-09-14 17:06:03	6	TCP	10.138.235.111	172.20.0.2	57527	3389	0	0	124	0	2	0
2015-09-14 17:06:04	6	TCP	10.138.235.111	172.20.0.2	52199	3389	0	0	58	0	1	0
2015-09-14 17:06:05	6	TCP	10.138.235.111	172.20.0.2	52200	3389	0	0	58	0	1	0
2015-09-14 17:06:07	6	TCP	10.138.235.111	172.20.0.2	52201	3389	0	0	58	0	1	0
2015-09-14 17:06:08	6	TCP	10.138.235.111	172.20.0.2	52202	3389	0	0	58	0	1	0
2015-09-14 17:06:10	6	TCP	10.138.235.111	172.20.0.2	52203	3389	0	0	58	0	1	0
2015-09-14 17:06:11	6	TCP	10.138.235.111	172.20.0.2	52204	3389	0	0	58	0	1	0
2015-09-14 17:06:13	6	TCP	10.138.235.111	172.20.0.2	52205	3389	0	0	58	0	1	0
2015-09-14 17:06:14	6	TCP	10.138.235.111	172.20.0.2	52206	3389	0	0	112	58	2	1
2015-09-14 17:06:16	6	TCP	10.138.235.111	172.20.0.2	52207	3389	0	0	58	0	1	0
2015-09-14 17:06:17	6	TCP	10.138.235.111	172.20.0.2	52208	3389	0	0	58	0	1	0
2015-09-14 17:06:19	6	TCP	10.138.235.111	172.20.0.2	52209	3389	0	0	58	0	1	0
2015-09-14 17:06:20	6	TCP	10.138.235.111	172.20.0.2	52210	3389	0	0	58	0	1	0
2015-09-14 17:06:21	6	TCP	10.138.235.111	172.20.0.2	38209	3389	0	0	260	74	4	1
2015-09-14 17:06:21	6	TCP	10.138.235.111	172.20.0.2	38211	3389	0	0	206	0	3	0
2015-09-14 17:06:21	6	TCP	10.138.235.111	172.20.0.2	38212	3389	0	0	198	0	3	0
2015-09-14 17:06:21	6	TCP	10.138.235.111	172.20.0.2	38213	3389	0	0	206	0	3	0
2015-09-14 17:06:21	6	TCP	10.138.235.111	172.20.0.2	38210	3389	0	0	206	0	3	0
2015-09-14 17:06:22	6	TCP	10.138.235.111	172.20.0.2	52211	3389	0	0	58	0	1	0
2015-09-14 17:06:22	1	OTHER	10.138.235.111	172.20.0.2	0	0	0	0	708	708	4	4
2015-09-14 17:06:22	6	TCP	10.138.235.111	172.20.0.2	38214	3389	0	0	198	0	3	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38220	3389	0	0	618	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38219	3389	0	0	650	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38217	3389	0	0	650	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38215	3389	0	0	354	0	5	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38218	3389	0	0	618	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38216	3389	0	0	650	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38222	3389	0	0	354	0	5	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	38221	3389	0	0	586	0	9	0
2015-09-14 17:06:23	6	TCP	10.138.235.111	172.20.0.2	52212	3389	0	0	58	0	1	0
2015-09-14 17:06:25	6	TCP	10.138.235.111	172.20.0.2	52213	3389	0	0	58	0	1	0
2015-09-14 17:06:26	6	TCP	10.138.235.111	172.20.0.2	52214	3389	0	0	58	0	1	0
2015-09-14 17:06:28	6	TCP	10.138.235.111	172.20.0.2	52215	3389	0	0	58	0	1	0
2015-09-14 17:06:29	6	TCP	10.138.235.111	172.20.0.2	52216	3389	0	0	58	0	1	0
