parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 14:31:00	6	TCP	172.10.0.4	10.38.217.48	80	30960	0	0	54	0	1	0
2015-09-14 14:31:00	6	TCP	172.10.0.4	10.38.217.48	80	30956	0	0	54	0	1	0
2015-09-14 14:31:00	6	TCP	172.10.0.4	10.38.217.48	80	30961	0	0	54	0	1	0
2015-09-14 14:31:00	6	TCP	172.10.0.4	10.38.217.48	80	30955	0	0	54	0	1	0
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31219	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31013	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31176	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31173	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31158	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31203	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31186	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31207	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31223	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31119	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31064	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31068	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31008	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31002	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31133	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31225	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31026	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31175	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31145	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31048	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31019	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31161	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31142	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31091	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31217	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31221	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31187	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31121	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31080	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31076	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31127	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31005	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31033	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31022	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31023	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31025	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31129	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31060	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31100	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31177	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31117	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31214	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31213	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31215	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31045	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31050	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31051	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31049	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31087	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31160	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31174	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31077	80	19	503	297	673	5	3
2015-09-14 14:31:01	6	TCP	10.38.217.48	172.10.0.4	31099	80	19	503	297	673	5	3
