parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47783	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47781	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47785	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47792	80	19	503	189	619	3	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47784	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47786	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47780	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47787	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47789	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47790	80	19	503	189	619	3	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47788	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47782	80	19	503	243	619	4	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47791	80	19	503	189	619	3	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47793	80	19	503	189	619	3	2
2015-09-14 15:01:00	6	TCP	10.0.0.42	172.30.0.4	47794	80	19	503	189	619	3	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47869	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47850	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47801	80	19	503	181	557	3	1
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47886	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47812	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47842	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47841	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47839	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47828	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47994	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47821	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	172.30.0.4	10.0.0.42	80	24096	0	0	54	0	1	0
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47890	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47810	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47898	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47879	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47889	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	172.30.0.4	10.0.0.42	80	24079	0	0	54	0	1	0
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47845	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	172.30.0.4	10.0.0.42	80	24080	0	0	54	0	1	0
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47820	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47872	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47876	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47823	80	19	503	243	619	4	2
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47796	80	0	0	116	62	2	1
2015-09-14 15:01:01	6	TCP	10.0.0.42	172.30.0.4	47827	80	19	503	243	619	4	2
