parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45990	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45983	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45981	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45969	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45962	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45891	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45889	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45887	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45879	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45874	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45873	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46594	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46590	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46576	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46571	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46564	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46554	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46543	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46517	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46515	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46511	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46504	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46501	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46497	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46496	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46489	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46487	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46466	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46446	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46442	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46438	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46432	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46424	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46405	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46399	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46386	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46380	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46360	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46357	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46359	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46350	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46345	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46216	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46185	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46179	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46171	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46165	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46160	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46159	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46157	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46147	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46144	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46134	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45995	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45993	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45992	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45954	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45949	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	45943	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46358	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46371	80	19	503	297	673	5	3
2015-09-14 15:12:00	6	TCP	10.15.7.85	172.30.0.4	46372	80	19	503	297	673	5	3
