parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18341	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17176	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18309	80	0	0	108	0	2	0
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17973	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17226	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17257	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17264	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17902	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18284	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17306	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18587	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18281	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17267	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18584	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18574	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17142	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17113	80	19	503	243	619	4	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17247	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17999	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17987	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17211	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18504	80	19	503	235	557	4	1
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17321	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17125	80	19	503	235	557	4	1
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17182	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17371	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17160	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17245	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17898	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17908	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18585	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17357	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17312	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17936	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18298	80	0	0	116	62	2	1
2015-09-14 14:54:00	6	TCP	172.30.0.4	10.138.235.111	80	2005	0	0	54	0	1	0
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	18024	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17986	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17972	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17346	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17137	80	19	503	297	619	5	2
2015-09-14 14:54:00	6	TCP	10.138.235.111	172.30.0.4	17196	80	19	503	297	619	5	2
