parseddate	pcode	pcode	srcip	dstip	sport	dport	sfirst	dfirst	stotal	dtotal	spkts	dpkts
2015-09-11 12:07:09	6	TCP	10.12.15.152	172.10.0.5	37806	3389	0	0	58	0	1	0
2015-09-11 12:07:17	6	TCP	10.12.15.152	172.10.0.5	37807	3389	0	0	112	58	2	1
2015-09-11 12:07:19	6	TCP	10.12.15.152	172.10.0.5	37808	3389	0	0	58	0	1	0
2015-09-11 12:07:27	6	TCP	10.12.15.152	172.10.0.5	37809	3389	0	0	58	0	1	0
2015-09-11 12:07:52	6	TCP	10.12.15.152	172.10.0.5	37812	3389	0	0	112	58	2	1
2015-09-11 12:07:53	6	TCP	10.12.15.152	172.10.0.5	37558	3389	0	0	58	54	1	1
2015-09-11 12:07:55	6	TCP	10.12.15.152	172.10.0.5	37559	3389	0	0	58	54	1	1
2015-09-11 12:07:56	6	TCP	10.12.15.152	172.10.0.5	37560	3389	0	0	58	54	1	1
2015-09-11 12:07:57	6	TCP	10.12.15.152	172.10.0.5	37561	3389	0	0	58	54	1	1
2015-09-11 12:07:59	6	TCP	10.12.15.152	172.10.0.5	37562	3389	0	0	58	54	1	1
2015-09-11 12:07:59	6	TCP	10.12.15.152	172.10.0.5	37811	3389	0	0	112	174	2	3
